module,subbase_thickness_in,pavement_thickness_in,bar_size,bar_spacing_in,axle_load_kip,wheel_load_kip,tire_pressure_psi,subbase_material,k_eff_pci,radius_relative_stiffness_in,contact_radius_in,equivalent_resisting_radius_b_in,edge_stress_psi,Mu_kip_in_per_ft,As_per_ft_in2,effective_depth_in,a_in,Mn_kip_in_per_ft,phi_Mn_kip_in_per_ft,Mcr_kip_in_per_ft,demand_capacity_ratio,cracking_ratio,epsilon_t,reinforcement_directions,parking_lot_area_sf,roadway_area_sf,total_area_sf,concrete_volume_cy_total,subbase_volume_cy_total,class_a_lap_length_in,rebar_stock_length_ft,parking_lot_reinforcement_directions,roadway_reinforcement_directions,parking_lot_rebar_length_ft,roadway_rebar_length_ft,total_rebar_length_ft_with_laps,parking_lot_longitudinal_bar_count,parking_lot_transverse_bar_count,roadway_longitudinal_bar_count,roadway_transverse_bar_count,roadway_longitudinal_splices_per_bar,roadway_transverse_splices_per_bar,parking_lot_longitudinal_splices_per_bar,parking_lot_transverse_splices_per_bar,steel_weight_lb_total,steel_weight_ton_total,feasible,warnings,lcc_analysis_period_yr,lcc_end_of_service_life_yr,lcc_real_discount_rate,rsmeans_saginaw_county_location_factor,maintenance_present_worth,initial_concrete_cost,initial_57_stone_cost,initial_reinforcing_steel_cost,initial_fiber_cost,initial_construction_cost,end_of_life_concrete_tons,end_of_life_demo_cost_future,end_of_life_crushing_cost_future,end_of_life_subbase_removal_cost_future,end_of_life_recycled_aggregate_credit_future,end_of_life_net_future_cost,end_of_life_pv_factor,end_of_life_present_worth,total_present_worth,present_worth_per_sf,fe3_psi,concrete_MR_psi,Re3_decimal,Re3_percent,tufstrand_dosage_lb_per_cy,Mn_FRC_kip_in_per_ft,Mtotal_FRC_kip_in_per_ft,phi_FRC,phi_Mtotal_FRC_kip_in_per_ft,fe3_psi_for_lcc_lca_mapping,fiber_quantity_note,_alternative_key,module_lca,subbase_thickness_in_lca,pavement_thickness_in_lca,bar_size_lca,bar_spacing_in_lca,axle_load_kip_lca,wheel_load_kip_lca,tire_pressure_psi_lca,subbase_material_lca,k_eff_pci_lca,radius_relative_stiffness_in_lca,contact_radius_in_lca,equivalent_resisting_radius_b_in_lca,edge_stress_psi_lca,Mu_kip_in_per_ft_lca,As_per_ft_in2_lca,effective_depth_in_lca,a_in_lca,Mn_kip_in_per_ft_lca,phi_Mn_kip_in_per_ft_lca,Mcr_kip_in_per_ft_lca,demand_capacity_ratio_lca,cracking_ratio_lca,epsilon_t_lca,reinforcement_directions_lca,parking_lot_area_sf_lca,roadway_area_sf_lca,total_area_sf_lca,concrete_volume_cy_total_lca,subbase_volume_cy_total_lca,class_a_lap_length_in_lca,rebar_stock_length_ft_lca,parking_lot_reinforcement_directions_lca,roadway_reinforcement_directions_lca,parking_lot_rebar_length_ft_lca,roadway_rebar_length_ft_lca,total_rebar_length_ft_with_laps_lca,parking_lot_longitudinal_bar_count_lca,parking_lot_transverse_bar_count_lca,roadway_longitudinal_bar_count_lca,roadway_transverse_bar_count_lca,roadway_longitudinal_splices_per_bar_lca,roadway_transverse_splices_per_bar_lca,parking_lot_longitudinal_splices_per_bar_lca,parking_lot_transverse_splices_per_bar_lca,steel_weight_lb_total_lca,steel_weight_ton_total_lca,feasible_lca,warnings_lca,lca_functional_unit,lca_impact_methodology,lca_impact_category,lca_impact_unit,include_virgin_aggregate_credit,inventory_concrete_cy,inventory_concrete_m3,inventory_concrete_tons,inventory_57_stone_cy,inventory_57_stone_tons,inventory_reinforcing_steel_tons,inventory_tufstrand_dosage_lb_per_cy,inventory_tufstrand_lb,inventory_tufstrand_kg,haul_concrete_miles,haul_57_stone_miles,haul_crushed_concrete_miles,haul_rebar_nucor_to_hymmco_miles,haul_rebar_hymmco_to_project_miles,haul_rebar_miles,haul_fiber_miles,haul_concrete_ton_miles,haul_57_stone_ton_miles,haul_crushed_concrete_ton_miles,haul_rebar_nucor_to_hymmco_ton_miles,haul_rebar_hymmco_to_project_ton_miles,haul_rebar_ton_miles,haul_fiber_ton_miles,haul_total_ton_miles,haul_concrete_tkm,haul_57_stone_tkm,haul_crushed_concrete_tkm,haul_rebar_tkm,haul_total_tkm,gwp_concrete_kgco2e,gwp_57_stone_kgco2e,gwp_reinforcing_steel_kgco2e,gwp_tufstrand_sf_kgco2e,gwp_transport_kgco2e,gwp_construction_equipment_kgco2e,gwp_demolition_kgco2e,gwp_crushing_kgco2e,gwp_virgin_aggregate_credit_kgco2e,gwp_total_project_kgco2e,acidification_total_kgso2e,eutrophication_total_kgn,smog_total_kgo3e,fe3_psi_lca,concrete_MR_psi_lca,Re3_decimal_lca,Re3_percent_lca,tufstrand_dosage_lb_per_cy_lca,Mn_FRC_kip_in_per_ft_lca,Mtotal_FRC_kip_in_per_ft_lca,phi_FRC_lca,phi_Mtotal_FRC_kip_in_per_ft_lca,fe3_psi_for_lcc_lca_mapping_lca,fiber_quantity_note_lca,selection_cost_threshold,selection_cost_threshold_multiplier,selection_lcc_benchmark,lcc_percent_of_benchmark
FRC,4,6,nan,nan,19.0,9.5,100.0,#57 stone,110.00000000000001,28.285316431310303,5.499039842323396,5.136027579968186,501.5483550550628,36.111481563964524,nan,nan,nan,nan,nan,46.8,0.6687311400734172,0.771612853930866,nan,nan,45000.0,41000.0,86000.0,1592.5925925925926,1061.7283950617284,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,True,Wheel-load demand is below plain concrete cracking moment; fiber residual capacity provides additional reserve.,50,50,0.03,1.0,0.0,294629.6296296296,61580.246913580246,0.0,7023.333333333333,363233.20987654314,3225.0,66888.88888888889,29025.0,19111.11111111111,19350.0,95675.0,0.22810707978975348,21824.144858884665,385057.3547354278,4.477411101574742,100.0,650.0,0.15384615384615385,15.384615384615385,3.0,7.2,54.0,1.0,54.0,100.0,Fiber dosage is calculated in Module 2; total fiber mass is calculated in Module 4 LCA.,FRC|4|6|||100.0,FRC,4,6,nan,nan,19.0,9.5,100.0,#57 stone,110.00000000000001,28.285316431310303,5.499039842323396,5.136027579968186,501.5483550550628,36.111481563964524,nan,nan,nan,nan,nan,46.8,0.6687311400734172,0.771612853930866,nan,nan,45000.0,41000.0,86000.0,1592.5925925925926,1061.7283950617284,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,True,Wheel-load demand is below plain concrete cracking moment; fiber residual capacity provides additional reserve.,"one complete 86,000 SF pavement project meeting structural requirements",TRACI 2.1,"Climate change, acidification, eutrophication, smog",mixed TRACI units,False,1592.5925925925926,1217.6244034814815,3225.0,1061.7283950617284,1433.3333333333335,0.0,3.0,4777.777777777777,2167.1635455555556,0.6725721784776904,19.783402429809907,19.783402429809907,236.01821611787162,19.339308438717886,255.3575245565895,0.0,2169.0452755905512,28356.210149394203,63801.47283613695,0.0,0.0,0.0,0.0,94326.7282611217,3166.7453690944885,41399.27284423135,93148.36389952054,0.0,137714.38211284636,565370.3703703703,7166.666666666668,0.0,6674.863720311111,16035.543804390689,1592.5925925925926,4777.777777777777,4837.5,0.0,606455.3149321091,1516.1382873302728,109.16195668777964,2425.8212597284364,100.0,650.0,0.15384615384615385,15.384615384615385,3.0,7.2,54.0,1.0,54.0,100.0,Fiber dosage is calculated in Module 2; total fiber mass is calculated in Module 4 LCA.,462068.82568251336,1.2,385057.3547354278,100.0
FRC,4,6,nan,nan,19.0,9.5,100.0,#57 stone,110.00000000000001,28.285316431310303,5.499039842323396,5.136027579968186,501.5483550550628,36.111481563964524,nan,nan,nan,nan,nan,46.8,0.6269354438188286,0.771612853930866,nan,nan,45000.0,41000.0,86000.0,1592.5925925925926,1061.7283950617284,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,True,Wheel-load demand is below plain concrete cracking moment; fiber residual capacity provides additional reserve.,50,50,0.03,1.0,0.0,294629.6296296296,61580.246913580246,0.0,7959.777777777777,364169.6543209876,3225.0,66888.88888888889,29025.0,19111.11111111111,19350.0,95675.0,0.22810707978975348,21824.144858884665,385993.79917987227,4.488299990463631,150.0,650.0,0.23076923076923078,23.076923076923077,3.4,10.8,57.599999999999994,1.0,57.599999999999994,150.0,Fiber dosage is calculated in Module 2; total fiber mass is calculated in Module 4 LCA.,FRC|4|6|||150.0,FRC,4,6,nan,nan,19.0,9.5,100.0,#57 stone,110.00000000000001,28.285316431310303,5.499039842323396,5.136027579968186,501.5483550550628,36.111481563964524,nan,nan,nan,nan,nan,46.8,0.6269354438188286,0.771612853930866,nan,nan,45000.0,41000.0,86000.0,1592.5925925925926,1061.7283950617284,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,True,Wheel-load demand is below plain concrete cracking moment; fiber residual capacity provides additional reserve.,"one complete 86,000 SF pavement project meeting structural requirements",TRACI 2.1,"Climate change, acidification, eutrophication, smog",mixed TRACI units,False,1592.5925925925926,1217.6244034814815,3225.0,1061.7283950617284,1433.3333333333335,0.0,3.4,5414.814814814815,2456.118684962963,0.6725721784776904,19.783402429809907,19.783402429809907,236.01821611787162,19.339308438717886,255.3575245565895,0.0,2169.0452755905512,28356.210149394203,63801.47283613695,0.0,0.0,0.0,0.0,94326.7282611217,3166.7453690944885,41399.27284423135,93148.36389952054,0.0,137714.38211284636,565370.3703703703,7166.666666666668,0.0,7564.845549685926,16035.543804390689,1592.5925925925926,4777.777777777777,4837.5,0.0,607345.2967614839,1518.3632419037096,109.3221534170671,2429.381187045936,150.0,650.0,0.23076923076923078,23.076923076923077,3.4,10.8,57.599999999999994,1.0,57.599999999999994,150.0,Fiber dosage is calculated in Module 2; total fiber mass is calculated in Module 4 LCA.,462068.82568251336,1.2,385057.3547354278,100.2431960934983
FRC,4,6,nan,nan,19.0,9.5,100.0,#57 stone,110.00000000000001,28.285316431310303,5.499039842323396,5.136027579968186,501.5483550550628,36.111481563964524,nan,nan,nan,nan,nan,46.8,0.590056888300074,0.771612853930866,nan,nan,45000.0,41000.0,86000.0,1592.5925925925926,1061.7283950617284,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,True,Wheel-load demand is below plain concrete cracking moment; fiber residual capacity provides additional reserve.,50,50,0.03,1.0,0.0,294629.6296296296,61580.246913580246,0.0,11471.444444444445,367681.32098765427,3225.0,66888.88888888889,29025.0,19111.11111111111,19350.0,95675.0,0.22810707978975348,21824.144858884665,389505.46584653895,4.529133323796964,200.0,650.0,0.3076923076923077,30.76923076923077,4.9,14.4,61.199999999999996,1.0,61.199999999999996,200.0,Fiber dosage is calculated in Module 2; total fiber mass is calculated in Module 4 LCA.,FRC|4|6|||200.0,FRC,4,6,nan,nan,19.0,9.5,100.0,#57 stone,110.00000000000001,28.285316431310303,5.499039842323396,5.136027579968186,501.5483550550628,36.111481563964524,nan,nan,nan,nan,nan,46.8,0.590056888300074,0.771612853930866,nan,nan,45000.0,41000.0,86000.0,1592.5925925925926,1061.7283950617284,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,True,Wheel-load demand is below plain concrete cracking moment; fiber residual capacity provides additional reserve.,"one complete 86,000 SF pavement project meeting structural requirements",TRACI 2.1,"Climate change, acidification, eutrophication, smog",mixed TRACI units,False,1592.5925925925926,1217.6244034814815,3225.0,1061.7283950617284,1433.3333333333335,0.0,4.9,7803.703703703704,3539.700457740741,0.6725721784776904,19.783402429809907,19.783402429809907,236.01821611787162,19.339308438717886,255.3575245565895,0.0,2169.0452755905512,28356.210149394203,63801.47283613695,0.0,0.0,0.0,0.0,94326.7282611217,3166.7453690944885,41399.27284423135,93148.36389952054,0.0,137714.38211284636,565370.3703703703,7166.666666666668,0.0,10902.277409841483,16035.543804390689,1592.5925925925926,4777.777777777777,4837.5,0.0,610682.7286216395,1526.706821554099,109.92289115189513,2442.730914486558,200.0,650.0,0.3076923076923077,30.76923076923077,4.9,14.4,61.199999999999996,1.0,61.199999999999996,200.0,Fiber dosage is calculated in Module 2; total fiber mass is calculated in Module 4 LCA.,462068.82568251336,1.2,385057.3547354278,101.15518144411692
FRC,4,6,nan,nan,19.0,9.5,100.0,#57 stone,110.00000000000001,28.285316431310303,5.499039842323396,5.136027579968186,501.5483550550628,36.111481563964524,nan,nan,nan,nan,nan,46.8,0.5572759500611809,0.771612853930866,nan,nan,45000.0,41000.0,86000.0,1592.5925925925926,1061.7283950617284,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,True,Wheel-load demand is below plain concrete cracking moment; fiber residual capacity provides additional reserve.,50,50,0.03,1.0,0.0,294629.6296296296,61580.246913580246,0.0,14983.111111111111,371192.98765432095,3225.0,66888.88888888889,29025.0,19111.11111111111,19350.0,95675.0,0.22810707978975348,21824.144858884665,393017.13251320564,4.569966657130298,250.0,650.0,0.38461538461538464,38.46153846153847,6.4,18.0,64.8,1.0,64.8,250.0,Fiber dosage is calculated in Module 2; total fiber mass is calculated in Module 4 LCA.,FRC|4|6|||250.0,FRC,4,6,nan,nan,19.0,9.5,100.0,#57 stone,110.00000000000001,28.285316431310303,5.499039842323396,5.136027579968186,501.5483550550628,36.111481563964524,nan,nan,nan,nan,nan,46.8,0.5572759500611809,0.771612853930866,nan,nan,45000.0,41000.0,86000.0,1592.5925925925926,1061.7283950617284,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,True,Wheel-load demand is below plain concrete cracking moment; fiber residual capacity provides additional reserve.,"one complete 86,000 SF pavement project meeting structural requirements",TRACI 2.1,"Climate change, acidification, eutrophication, smog",mixed TRACI units,False,1592.5925925925926,1217.6244034814815,3225.0,1061.7283950617284,1433.3333333333335,0.0,6.4,10192.592592592593,4623.282230518519,0.6725721784776904,19.783402429809907,19.783402429809907,236.01821611787162,19.339308438717886,255.3575245565895,0.0,2169.0452755905512,28356.210149394203,63801.47283613695,0.0,0.0,0.0,0.0,94326.7282611217,3166.7453690944885,41399.27284423135,93148.36389952054,0.0,137714.38211284636,565370.3703703703,7166.666666666668,0.0,14239.70926999704,16035.543804390689,1592.5925925925926,4777.777777777777,4837.5,0.0,614020.1604817951,1535.0504012044878,110.52362888672312,2456.0806419271803,250.0,650.0,0.38461538461538464,38.46153846153847,6.4,18.0,64.8,1.0,64.8,250.0,Fiber dosage is calculated in Module 2; total fiber mass is calculated in Module 4 LCA.,462068.82568251336,1.2,385057.3547354278,102.06716679473556
FRC,4,6,nan,nan,19.0,9.5,100.0,#57 stone,110.00000000000001,28.285316431310303,5.499039842323396,5.136027579968186,501.5483550550628,36.111481563964524,nan,nan,nan,nan,nan,46.8,0.5279456369000661,0.771612853930866,nan,nan,45000.0,41000.0,86000.0,1592.5925925925926,1061.7283950617284,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,True,Wheel-load demand is below plain concrete cracking moment; fiber residual capacity provides additional reserve.,50,50,0.03,1.0,0.0,294629.6296296296,61580.246913580246,0.0,18494.777777777777,374704.6543209876,3225.0,66888.88888888889,29025.0,19111.11111111111,19350.0,95675.0,0.22810707978975348,21824.144858884665,396528.79917987227,4.610799990463631,300.0,650.0,0.46153846153846156,46.15384615384615,7.9,21.6,68.4,1.0,68.4,300.0,Fiber dosage is calculated in Module 2; total fiber mass is calculated in Module 4 LCA.,FRC|4|6|||300.0,FRC,4,6,nan,nan,19.0,9.5,100.0,#57 stone,110.00000000000001,28.285316431310303,5.499039842323396,5.136027579968186,501.5483550550628,36.111481563964524,nan,nan,nan,nan,nan,46.8,0.5279456369000661,0.771612853930866,nan,nan,45000.0,41000.0,86000.0,1592.5925925925926,1061.7283950617284,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,True,Wheel-load demand is below plain concrete cracking moment; fiber residual capacity provides additional reserve.,"one complete 86,000 SF pavement project meeting structural requirements",TRACI 2.1,"Climate change, acidification, eutrophication, smog",mixed TRACI units,False,1592.5925925925926,1217.6244034814815,3225.0,1061.7283950617284,1433.3333333333335,0.0,7.9,12581.481481481482,5706.864003296297,0.6725721784776904,19.783402429809907,19.783402429809907,236.01821611787162,19.339308438717886,255.3575245565895,0.0,2169.0452755905512,28356.210149394203,63801.47283613695,0.0,0.0,0.0,0.0,94326.7282611217,3166.7453690944885,41399.27284423135,93148.36389952054,0.0,137714.38211284636,565370.3703703703,7166.666666666668,0.0,17577.141130152595,16035.543804390689,1592.5925925925926,4777.777777777777,4837.5,0.0,617357.5923419506,1543.3939808548766,111.12436662155112,2469.4303693678025,300.0,650.0,0.46153846153846156,46.15384615384615,7.9,21.6,68.4,1.0,68.4,300.0,Fiber dosage is calculated in Module 2; total fiber mass is calculated in Module 4 LCA.,462068.82568251336,1.2,385057.3547354278,102.97915214535416
FRC,4,6,nan,nan,19.0,9.5,100.0,#57 stone,110.00000000000001,28.285316431310303,5.499039842323396,5.136027579968186,501.5483550550628,36.111481563964524,nan,nan,nan,nan,nan,46.8,0.5015483550550628,0.771612853930866,nan,nan,45000.0,41000.0,86000.0,1592.5925925925926,1061.7283950617284,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,True,Wheel-load demand is below plain concrete cracking moment; fiber residual capacity provides additional reserve.,50,50,0.03,1.0,0.0,294629.6296296296,61580.246913580246,0.0,22006.444444444445,378216.32098765427,3225.0,66888.88888888889,29025.0,19111.11111111111,19350.0,95675.0,0.22810707978975348,21824.144858884665,400040.46584653895,4.651633323796965,350.0,650.0,0.5384615384615384,53.84615384615385,9.4,25.2,72.0,1.0,72.0,350.0,Fiber dosage is calculated in Module 2; total fiber mass is calculated in Module 4 LCA.,FRC|4|6|||350.0,FRC,4,6,nan,nan,19.0,9.5,100.0,#57 stone,110.00000000000001,28.285316431310303,5.499039842323396,5.136027579968186,501.5483550550628,36.111481563964524,nan,nan,nan,nan,nan,46.8,0.5015483550550628,0.771612853930866,nan,nan,45000.0,41000.0,86000.0,1592.5925925925926,1061.7283950617284,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,True,Wheel-load demand is below plain concrete cracking moment; fiber residual capacity provides additional reserve.,"one complete 86,000 SF pavement project meeting structural requirements",TRACI 2.1,"Climate change, acidification, eutrophication, smog",mixed TRACI units,False,1592.5925925925926,1217.6244034814815,3225.0,1061.7283950617284,1433.3333333333335,0.0,9.4,14970.37037037037,6790.445776074074,0.6725721784776904,19.783402429809907,19.783402429809907,236.01821611787162,19.339308438717886,255.3575245565895,0.0,2169.0452755905512,28356.210149394203,63801.47283613695,0.0,0.0,0.0,0.0,94326.7282611217,3166.7453690944885,41399.27284423135,93148.36389952054,0.0,137714.38211284636,565370.3703703703,7166.666666666668,0.0,20914.57299030815,16035.543804390689,1592.5925925925926,4777.777777777777,4837.5,0.0,620695.0242021062,1551.7375605052655,111.72510435637912,2482.780096808425,350.0,650.0,0.5384615384615384,53.84615384615385,9.4,25.2,72.0,1.0,72.0,350.0,Fiber dosage is calculated in Module 2; total fiber mass is calculated in Module 4 LCA.,462068.82568251336,1.2,385057.3547354278,103.89113749597276
FRC,4,6,nan,nan,19.0,9.5,100.0,#57 stone,110.00000000000001,28.285316431310303,5.499039842323396,5.136027579968186,501.5483550550628,36.111481563964524,nan,nan,nan,nan,nan,46.8,0.47766510005244084,0.771612853930866,nan,nan,45000.0,41000.0,86000.0,1592.5925925925926,1061.7283950617284,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,True,Wheel-load demand is below plain concrete cracking moment; fiber residual capacity provides additional reserve.,50,50,0.03,1.0,0.0,294629.6296296296,61580.246913580246,0.0,25518.11111111111,381727.98765432095,3225.0,66888.88888888889,29025.0,19111.11111111111,19350.0,95675.0,0.22810707978975348,21824.144858884665,403552.13251320564,4.692466657130298,400.0,650.0,0.6153846153846154,61.53846153846154,10.9,28.8,75.6,1.0,75.6,400.0,Fiber dosage is calculated in Module 2; total fiber mass is calculated in Module 4 LCA.,FRC|4|6|||400.0,FRC,4,6,nan,nan,19.0,9.5,100.0,#57 stone,110.00000000000001,28.285316431310303,5.499039842323396,5.136027579968186,501.5483550550628,36.111481563964524,nan,nan,nan,nan,nan,46.8,0.47766510005244084,0.771612853930866,nan,nan,45000.0,41000.0,86000.0,1592.5925925925926,1061.7283950617284,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,True,Wheel-load demand is below plain concrete cracking moment; fiber residual capacity provides additional reserve.,"one complete 86,000 SF pavement project meeting structural requirements",TRACI 2.1,"Climate change, acidification, eutrophication, smog",mixed TRACI units,False,1592.5925925925926,1217.6244034814815,3225.0,1061.7283950617284,1433.3333333333335,0.0,10.9,17359.25925925926,7874.027548851852,0.6725721784776904,19.783402429809907,19.783402429809907,236.01821611787162,19.339308438717886,255.3575245565895,0.0,2169.0452755905512,28356.210149394203,63801.47283613695,0.0,0.0,0.0,0.0,94326.7282611217,3166.7453690944885,41399.27284423135,93148.36389952054,0.0,137714.38211284636,565370.3703703703,7166.666666666668,0.0,24252.004850463705,16035.543804390689,1592.5925925925926,4777.777777777777,4837.5,0.0,624032.4560622617,1560.0811401556543,112.32584209120712,2496.129824249047,400.0,650.0,0.6153846153846154,61.53846153846154,10.9,28.8,75.6,1.0,75.6,400.0,Fiber dosage is calculated in Module 2; total fiber mass is calculated in Module 4 LCA.,462068.82568251336,1.2,385057.3547354278,104.80312284659139
FRC,6,6,nan,nan,19.0,9.5,100.0,#57 stone,120.0,27.67667419824502,5.499039842323396,5.136027579968186,495.84438172525734,35.70079548421853,nan,nan,nan,nan,nan,46.8,0.6611258423003432,0.7628375103465499,nan,nan,45000.0,41000.0,86000.0,1592.5925925925926,1592.5925925925926,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,True,Wheel-load demand is below plain concrete cracking moment; fiber residual capacity provides additional reserve.,50,50,0.03,1.0,0.0,294629.6296296296,92370.37037037036,0.0,7023.333333333333,394023.3333333333,3225.0,66888.88888888889,29025.0,28666.666666666668,19350.0,105230.55555555556,0.22810707978975348,24003.834732431198,418027.16806576453,4.860781024020518,100.0,650.0,0.15384615384615385,15.384615384615385,3.0,7.2,54.0,1.0,54.0,100.0,Fiber dosage is calculated in Module 2; total fiber mass is calculated in Module 4 LCA.,FRC|6|6|||100.0,FRC,6,6,nan,nan,19.0,9.5,100.0,#57 stone,120.0,27.67667419824502,5.499039842323396,5.136027579968186,495.84438172525734,35.70079548421853,nan,nan,nan,nan,nan,46.8,0.6611258423003432,0.7628375103465499,nan,nan,45000.0,41000.0,86000.0,1592.5925925925926,1592.5925925925926,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,True,Wheel-load demand is below plain concrete cracking moment; fiber residual capacity provides additional reserve.,"one complete 86,000 SF pavement project meeting structural requirements",TRACI 2.1,"Climate change, acidification, eutrophication, smog",mixed TRACI units,False,1592.5925925925926,1217.6244034814815,3225.0,1592.5925925925926,2150.0,0.0,3.0,4777.777777777777,2167.1635455555556,0.6725721784776904,19.783402429809907,19.783402429809907,236.01821611787162,19.339308438717886,255.3575245565895,0.0,2169.0452755905512,42534.315224091304,63801.47283613695,0.0,0.0,0.0,0.0,108504.83333581881,3166.7453690944885,62098.90926634703,93148.36389952054,0.0,158414.01853496206,565370.3703703703,10750.0,0.0,6674.863720311111,18445.8216670892,1592.5925925925926,4777.777777777777,4837.5,0.0,612448.926128141,1531.1223153203525,110.24080670306539,2449.795704512564,100.0,650.0,0.15384615384615385,15.384615384615385,3.0,7.2,54.0,1.0,54.0,100.0,Fiber dosage is calculated in Module 2; total fiber mass is calculated in Module 4 LCA.,462068.82568251336,1.2,385057.3547354278,108.56231232175534
FRC,6,6,nan,nan,19.0,9.5,100.0,#57 stone,120.0,27.67667419824502,5.499039842323396,5.136027579968186,495.84438172525734,35.70079548421853,nan,nan,nan,nan,nan,46.8,0.6198054771565717,0.7628375103465499,nan,nan,45000.0,41000.0,86000.0,1592.5925925925926,1592.5925925925926,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,True,Wheel-load demand is below plain concrete cracking moment; fiber residual capacity provides additional reserve.,50,50,0.03,1.0,0.0,294629.6296296296,92370.37037037036,0.0,7959.777777777777,394959.77777777775,3225.0,66888.88888888889,29025.0,28666.666666666668,19350.0,105230.55555555556,0.22810707978975348,24003.834732431198,418963.612510209,4.8716699129094065,150.0,650.0,0.23076923076923078,23.076923076923077,3.4,10.8,57.599999999999994,1.0,57.599999999999994,150.0,Fiber dosage is calculated in Module 2; total fiber mass is calculated in Module 4 LCA.,FRC|6|6|||150.0,FRC,6,6,nan,nan,19.0,9.5,100.0,#57 stone,120.0,27.67667419824502,5.499039842323396,5.136027579968186,495.84438172525734,35.70079548421853,nan,nan,nan,nan,nan,46.8,0.6198054771565717,0.7628375103465499,nan,nan,45000.0,41000.0,86000.0,1592.5925925925926,1592.5925925925926,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,True,Wheel-load demand is below plain concrete cracking moment; fiber residual capacity provides additional reserve.,"one complete 86,000 SF pavement project meeting structural requirements",TRACI 2.1,"Climate change, acidification, eutrophication, smog",mixed TRACI units,False,1592.5925925925926,1217.6244034814815,3225.0,1592.5925925925926,2150.0,0.0,3.4,5414.814814814815,2456.118684962963,0.6725721784776904,19.783402429809907,19.783402429809907,236.01821611787162,19.339308438717886,255.3575245565895,0.0,2169.0452755905512,42534.315224091304,63801.47283613695,0.0,0.0,0.0,0.0,108504.83333581881,3166.7453690944885,62098.90926634703,93148.36389952054,0.0,158414.01853496206,565370.3703703703,10750.0,0.0,7564.845549685926,18445.8216670892,1592.5925925925926,4777.777777777777,4837.5,0.0,613338.9079575158,1533.3472698937894,110.40100343235285,2453.3556318300634,150.0,650.0,0.23076923076923078,23.076923076923077,3.4,10.8,57.599999999999994,1.0,57.599999999999994,150.0,Fiber dosage is calculated in Module 2; total fiber mass is calculated in Module 4 LCA.,462068.82568251336,1.2,385057.3547354278,108.80550841525363
