module,subbase_thickness_in,pavement_thickness_in,bar_size,bar_spacing_in,axle_load_kip,wheel_load_kip,tire_pressure_psi,subbase_material,k_eff_pci,radius_relative_stiffness_in,contact_radius_in,equivalent_resisting_radius_b_in,edge_stress_psi,Mu_kip_in_per_ft,As_per_ft_in2,effective_depth_in,a_in,Mn_kip_in_per_ft,phi_Mn_kip_in_per_ft,Mcr_kip_in_per_ft,demand_capacity_ratio,cracking_ratio,epsilon_t,reinforcement_directions,parking_lot_area_sf,roadway_area_sf,total_area_sf,concrete_volume_cy_total,subbase_volume_cy_total,class_a_lap_length_in,rebar_stock_length_ft,parking_lot_reinforcement_directions,roadway_reinforcement_directions,parking_lot_rebar_length_ft,roadway_rebar_length_ft,total_rebar_length_ft_with_laps,parking_lot_longitudinal_bar_count,parking_lot_transverse_bar_count,roadway_longitudinal_bar_count,roadway_transverse_bar_count,roadway_longitudinal_splices_per_bar,roadway_transverse_splices_per_bar,parking_lot_longitudinal_splices_per_bar,parking_lot_transverse_splices_per_bar,steel_weight_lb_total,steel_weight_ton_total,feasible,warnings,lca_functional_unit,lca_impact_methodology,lca_impact_category,lca_impact_unit,include_virgin_aggregate_credit,inventory_concrete_cy,inventory_concrete_m3,inventory_concrete_tons,inventory_57_stone_cy,inventory_57_stone_tons,inventory_reinforcing_steel_tons,inventory_tufstrand_dosage_lb_per_cy,inventory_tufstrand_lb,inventory_tufstrand_kg,haul_concrete_miles,haul_57_stone_miles,haul_crushed_concrete_miles,haul_rebar_nucor_to_hymmco_miles,haul_rebar_hymmco_to_project_miles,haul_rebar_miles,haul_fiber_miles,haul_concrete_ton_miles,haul_57_stone_ton_miles,haul_crushed_concrete_ton_miles,haul_rebar_nucor_to_hymmco_ton_miles,haul_rebar_hymmco_to_project_ton_miles,haul_rebar_ton_miles,haul_fiber_ton_miles,haul_total_ton_miles,haul_concrete_tkm,haul_57_stone_tkm,haul_crushed_concrete_tkm,haul_rebar_tkm,haul_total_tkm,gwp_concrete_kgco2e,gwp_57_stone_kgco2e,gwp_reinforcing_steel_kgco2e,gwp_tufstrand_sf_kgco2e,gwp_transport_kgco2e,gwp_construction_equipment_kgco2e,gwp_demolition_kgco2e,gwp_crushing_kgco2e,gwp_virgin_aggregate_credit_kgco2e,gwp_total_project_kgco2e,acidification_total_kgso2e,eutrophication_total_kgn,smog_total_kgo3e,fe3_psi,concrete_MR_psi,Re3_decimal,Re3_percent,tufstrand_dosage_lb_per_cy,Mn_FRC_kip_in_per_ft,Mtotal_FRC_kip_in_per_ft,phi_FRC,phi_Mtotal_FRC_kip_in_per_ft,fe3_psi_for_lcc_lca_mapping,fiber_quantity_note
SRC,6,12,#5,15,19.0,9.5,100.0,#57 stone,120.0,46.546432238898426,5.499039842323396,5.77022359949313,150.4076490927939,43.31740293872463,0.24799999999999997,8.6875,0.32418300653594767,126.85807843137255,114.17227058823529,187.2,0.3794038842842126,0.2313963832196829,0.06332538432459678,2.0,45000.0,41000.0,86000.0,3185.185185185185,1592.5925925925926,33.54101966249685,40.0,2.0,1.0,76838.28340584334,37273.3386706154,114111.62207645873,121.0,241.0,17.0,0.0,51.0,0.0,7.0,3.0,120371.91245426444,60.18595622713222,True,,"one complete 86,000 SF pavement project meeting structural requirements",TRACI 2.1,"Climate change, acidification, eutrophication, smog",mixed TRACI units,False,3185.185185185185,2435.248806962963,6450.0,1592.5925925925926,2150.0,60.18595622713222,0.0,0.0,0.0,0.6725721784776904,19.783402429809907,19.783402429809907,236.01821611787162,19.339308438717886,255.3575245565895,0.0,4338.0905511811025,42534.315224091304,127602.9456722739,14204.982024076055,1163.9547711556836,15368.936795231739,0.0,189844.28824277804,6333.490738188977,62098.90926634703,186296.72779904108,22438.217390808073,277167.34519438515,1130740.7407407407,10750.0,46628.22698358351,0.0,32273.52900127227,3185.185185185185,9555.555555555555,9675.0,0.0,1242808.2374663372,3107.020593665843,223.7054827439407,4971.232949865349,,,,,,,,,,,
SRC,6,12,#5,18,19.0,9.5,100.0,#57 stone,120.0,46.546432238898426,5.499039842323396,5.77022359949313,150.4076490927939,43.31740293872463,0.20666666666666667,8.6875,0.2701525054466231,106.05005446623093,95.44504901960784,187.2,0.45384651570377094,0.2313963832196829,0.07659046118951612,2.0,45000.0,41000.0,86000.0,3185.185185185185,1592.5925925925926,33.54101966249685,40.0,2.0,1.0,64111.56131315591,32888.24000348417,96999.80131664008,101.0,201.0,15.0,0.0,51.0,0.0,7.0,3.0,102321.31819442795,51.16065909721397,True,,"one complete 86,000 SF pavement project meeting structural requirements",TRACI 2.1,"Climate change, acidification, eutrophication, smog",mixed TRACI units,False,3185.185185185185,2435.248806962963,6450.0,1592.5925925925926,2150.0,51.16065909721397,0.0,0.0,0.0,0.6725721784776904,19.783402429809907,19.783402429809907,236.01821611787162,19.339308438717886,255.3575245565895,0.0,4338.0905511811025,42534.315224091304,127602.9456722739,12074.847495539003,989.4117662091192,13064.259261748122,0.0,187539.61070929441,6333.490738188977,62098.90926634703,186296.72779904108,19073.45272289293,273802.58052647,1130740.7407407407,10750.0,39636.00438633916,0.0,31881.73382058005,3185.185185185185,9555.555555555555,9675.0,0.0,1235424.2196884004,3088.560549221001,222.3763595439121,4941.696878753602,,,,,,,,,,,
SRC,6,12,#5,24,19.0,9.5,100.0,#57 stone,120.0,46.546432238898426,5.499039842323396,5.77022359949313,150.4076490927939,43.31740293872463,0.155,8.6875,0.20261437908496732,79.85159313725491,71.86643382352943,187.2,0.602748747003254,0.2313963832196829,0.10312061491935483,2.0,45000.0,41000.0,86000.0,3185.185185185185,1592.5925925925926,33.54101966249685,40.0,2.0,1.0,48203.15869729662,24118.042669221726,72321.20136651835,76.0,151.0,11.0,0.0,51.0,0.0,7.0,3.0,76288.82283037595,38.144411415187975,True,,"one complete 86,000 SF pavement project meeting structural requirements",TRACI 2.1,"Climate change, acidification, eutrophication, smog",mixed TRACI units,False,3185.185185185185,2435.248806962963,6450.0,1592.5925925925926,2150.0,38.144411415187975,0.0,0.0,0.0,0.6725721784776904,19.783402429809907,19.783402429809907,236.01821611787162,19.339308438717886,255.3575245565895,0.0,4338.0905511811025,42534.315224091304,127602.9456722739,9002.775937078844,737.6865375716717,9740.462474650516,0.0,184215.81392219683,6333.490738188977,62098.90926634703,186296.72779904108,14220.802480040464,268949.9302836176,1130740.7407407407,10750.0,29551.84872215707,0.0,31316.688366773462,3185.185185185185,9555.555555555555,9675.0,0.0,1224775.018570412,3061.93754642603,220.45950334267417,4899.100074281648,,,,,,,,,,,
SRC,6,12,#6,6,19.0,9.5,100.0,#57 stone,120.0,46.546432238898426,5.499039842323396,5.77022359949313,150.4076490927939,43.31740293872463,0.88,8.625,1.1503267973856208,425.03137254901964,382.52823529411774,187.2,0.11323975315291122,0.2313963832196829,0.015557226562500004,2.0,45000.0,41000.0,86000.0,3185.185185185185,1592.5925925925926,40.249223594996224,40.0,2.0,1.0,193564.53868803626,91063.42721142809,284627.9658994643,301.0,601.0,41.0,0.0,51.0,0.0,7.0,3.0,426151.31561058684,213.07565780529342,True,,"one complete 86,000 SF pavement project meeting structural requirements",TRACI 2.1,"Climate change, acidification, eutrophication, smog",mixed TRACI units,False,3185.185185185185,2435.248806962963,6450.0,1592.5925925925926,2150.0,213.07565780529342,0.0,0.0,0.0,0.6725721784776904,19.783402429809907,19.783402429809907,236.01821611787162,19.339308438717886,255.3575245565895,0.0,4338.0905511811025,42534.315224091304,127602.9456722739,50289.7366533474,4120.7358670792755,54410.47252042667,0.0,228885.82396797297,6333.490738188977,62098.90926634703,186296.72779904108,79437.76638659237,334166.89419016946,1130740.7407407407,10750.0,165077.3828254418,0.0,38910.59007455541,3185.185185185185,9555.555555555555,9675.0,0.0,1367894.4543814787,3419.7361359536967,246.22100178866617,5471.577817525915,,,,,,,,,,,
SRC,6,12,#6,8,19.0,9.5,100.0,#57 stone,120.0,46.546432238898426,5.499039842323396,5.77022359949313,150.4076490927939,43.31740293872463,0.66,8.625,0.8627450980392157,324.4676470588235,292.02088235294116,187.2,0.14833666205545712,0.2313963832196829,0.021742968749999998,2.0,45000.0,41000.0,86000.0,3185.185185185185,1592.5925925925926,40.249223594996224,40.0,2.0,1.0,145294.28927094283,68852.83520864075,214147.12447958358,226.0,451.0,31.0,0.0,51.0,0.0,7.0,3.0,320625.833595821,160.3129167979105,True,,"one complete 86,000 SF pavement project meeting structural requirements",TRACI 2.1,"Climate change, acidification, eutrophication, smog",mixed TRACI units,False,3185.185185185185,2435.248806962963,6450.0,1592.5925925925926,2150.0,160.3129167979105,0.0,0.0,0.0,0.6725721784776904,19.783402429809907,19.783402429809907,236.01821611787162,19.339308438717886,255.3575245565895,0.0,4338.0905511811025,42534.315224091304,127602.9456722739,37836.76864329561,3100.340944665309,40937.10958796092,0.0,215412.4610355072,6333.490738188977,62098.90926634703,186296.72779904108,59767.03375935448,314496.16156293155,1130740.7407407407,10750.0,124200.187908346,0.0,36620.118376036226,3185.185185185185,9555.555555555555,9675.0,0.0,1324726.7877658636,3311.816969414659,238.45082179785547,5298.907151063455,,,,,,,,,,,
SRC,6,12,#6,10,19.0,9.5,100.0,#57 stone,120.0,46.546432238898426,5.499039842323396,5.77022359949313,150.4076490927939,43.31740293872463,0.528,8.625,0.6901960784313725,262.3072941176471,236.07656470588233,187.2,0.18348878887106787,0.2313963832196829,0.0279287109375,2.0,45000.0,41000.0,86000.0,3185.185185185185,1592.5925925925926,40.249223594996224,40.0,2.0,1.0,116332.13962068676,55526.48000696835,171858.6196276551,181.0,361.0,25.0,0.0,51.0,0.0,7.0,3.0,257310.54438696138,128.6552721934807,True,,"one complete 86,000 SF pavement project meeting structural requirements",TRACI 2.1,"Climate change, acidification, eutrophication, smog",mixed TRACI units,False,3185.185185185185,2435.248806962963,6450.0,1592.5925925925926,2150.0,128.6552721934807,0.0,0.0,0.0,0.6725721784776904,19.783402429809907,19.783402429809907,236.01821611787162,19.339308438717886,255.3575245565895,0.0,4338.0905511811025,42534.315224091304,127602.9456722739,30364.987837264525,2488.1039912169276,32853.091828481454,0.0,207328.44327602774,6333.490738188977,62098.90926634703,186296.72779904108,47964.59418301173,302693.7219865888,1130740.7407407407,10750.0,99673.87095808846,0.0,35245.83535692472,3185.185185185185,9555.555555555555,9675.0,0.0,1298826.1877964945,3247.0654694912364,233.788713803369,5195.304751185978,,,,,,,,,,,
SRC,6,12,#6,12,19.0,9.5,100.0,#57 stone,120.0,46.546432238898426,5.499039842323396,5.77022359949313,150.4076490927939,43.31740293872463,0.44,8.625,0.5751633986928104,220.1078431372549,198.0970588235294,187.2,0.21866757233035464,0.2313963832196829,0.034114453125000006,2.0,45000.0,41000.0,86000.0,3185.185185185185,1592.5925925925926,40.249223594996224,40.0,2.0,1.0,97024.03985384939,46642.24320585341,143666.2830597028,151.0,301.0,21.0,0.0,51.0,0.0,7.0,3.0,215100.35158105503,107.55017579052752,True,,"one complete 86,000 SF pavement project meeting structural requirements",TRACI 2.1,"Climate change, acidification, eutrophication, smog",mixed TRACI units,False,3185.185185185185,2435.248806962963,6450.0,1592.5925925925926,2150.0,107.55017579052752,0.0,0.0,0.0,0.6725721784776904,19.783402429809907,19.783402429809907,236.01821611787162,19.339308438717886,255.3575245565895,0.0,4338.0905511811025,42534.315224091304,127602.9456722739,25383.80063324381,2079.9460222513408,27463.74665549515,0.0,201939.09810304144,6333.490738188977,62098.90926634703,186296.72779904108,40096.30113211657,294825.42893569364,1130740.7407407407,10750.0,83322.99299125012,0.0,34329.64667751705,3185.185185185185,9555.555555555555,9675.0,0.0,1281559.1211502485,3203.897802875621,230.68064180704474,5126.236484600994,,,,,,,,,,,
SRC,6,12,#6,15,19.0,9.5,100.0,#57 stone,120.0,46.546432238898426,5.499039842323396,5.77022359949313,150.4076490927939,43.31740293872463,0.35200000000000004,8.625,0.46013071895424845,177.3010196078432,159.57091764705888,187.2,0.271461764947261,0.2313963832196829,0.043393066406249986,2.0,45000.0,41000.0,86000.0,3185.185185185185,1592.5925925925926,40.249223594996224,40.0,2.0,1.0,77715.94008701202,37758.00640473847,115473.94649175048,121.0,241.0,17.0,0.0,51.0,0.0,7.0,3.0,172890.15877514865,86.44507938757432,True,,"one complete 86,000 SF pavement project meeting structural requirements",TRACI 2.1,"Climate change, acidification, eutrophication, smog",mixed TRACI units,False,3185.185185185185,2435.248806962963,6450.0,1592.5925925925926,2150.0,86.44507938757432,0.0,0.0,0.0,0.6725721784776904,19.783402429809907,19.783402429809907,236.01821611787162,19.339308438717886,255.3575245565895,0.0,4338.0905511811025,42534.315224091304,127602.9456722739,20402.613429223085,1671.7880532857537,22074.401482508838,0.0,196549.75293005514,6333.490738188977,62098.90926634703,186296.72779904108,32228.008081221393,286957.1358847985,1130740.7407407407,10750.0,66972.11502441177,0.0,33413.45799810938,3185.185185185185,9555.555555555555,9675.0,0.0,1264292.0545040024,3160.730136260006,227.57256981072047,5057.16821801601,,,,,,,,,,,
SRC,6,12,#6,18,19.0,9.5,100.0,#57 stone,120.0,46.546432238898426,5.499039842323396,5.77022359949313,150.4076490927939,43.31740293872463,0.29333333333333333,8.625,0.38344226579520696,148.42570806100215,133.58313725490197,187.2,0.3242729870617338,0.2313963832196829,0.0526716796875,2.0,45000.0,41000.0,86000.0,3185.185185185185,1592.5925925925926,40.249223594996224,40.0,2.0,1.0,64843.87357578709,33315.88800418101,98159.7615799681,101.0,201.0,15.0,0.0,51.0,0.0,7.0,3.0,146966.97636556334,73.48348818278167,True,,"one complete 86,000 SF pavement project meeting structural requirements",TRACI 2.1,"Climate change, acidification, eutrophication, smog",mixed TRACI units,False,3185.185185185185,2435.248806962963,6450.0,1592.5925925925926,2150.0,73.48348818278167,0.0,0.0,0.0,0.6725721784776904,19.783402429809907,19.783402429809907,236.01821611787162,19.339308438717886,255.3575245565895,0.0,4338.0905511811025,42534.315224091304,127602.9456722739,17343.44179501883,1421.1198431196956,18764.561638138526,0.0,193239.91308568482,6333.490738188977,62098.90926634703,186296.72779904108,27395.734583956382,282124.8623875335,1130740.7407407407,10750.0,56930.30370077554,0.0,32850.785224566425,3185.185185185185,9555.555555555555,9675.0,0.0,1253687.5704068234,3134.2189260170585,225.66376267322823,5014.750281627294,,,,,,,,,,,
SRC,6,12,#6,24,19.0,9.5,100.0,#57 stone,120.0,46.546432238898426,5.499039842323396,5.77022359949313,150.4076490927939,43.31740293872463,0.22,8.625,0.2875816993464052,111.95196078431374,100.75676470588236,187.2,0.4299205424585818,0.2313963832196829,0.07122890625000002,2.0,45000.0,41000.0,86000.0,3185.185185185185,1592.5925925925926,40.249223594996224,40.0,2.0,1.0,48753.79043675594,24431.651203066074,73185.441639822,76.0,151.0,11.0,0.0,51.0,0.0,7.0,3.0,109574.86956628907,54.78743478314453,True,,"one complete 86,000 SF pavement project meeting structural requirements",TRACI 2.1,"Climate change, acidification, eutrophication, smog",mixed TRACI units,False,3185.185185185185,2435.248806962963,6450.0,1592.5925925925926,2150.0,54.78743478314453,0.0,0.0,0.0,0.6725721784776904,19.783402429809907,19.783402429809907,236.01821611787162,19.339308438717886,255.3575245565895,0.0,4338.0905511811025,42534.315224091304,127602.9456722739,12930.832623192004,1059.551099837373,13990.383723029376,0.0,188465.73517057567,6333.490738188977,62098.90926634703,186296.72779904108,20425.568504878644,275154.6963084557,1130740.7407407407,10750.0,42445.79807415426,0.0,32039.174978997868,3185.185185185185,9555.555555555555,9675.0,0.0,1238391.4545346333,3095.9786363365833,222.910461816234,4953.565818138533,,,,,,,,,,,
SRC,8,6,#4,6,19.0,9.5,100.0,#57 stone,130.0,27.12834968194135,5.499039842323396,5.136027579968186,490.59723490824183,35.323000913393415,0.4000000000000001,2.75,0.5228758169934641,59.72549019607844,53.75294117647059,46.8,0.6571361518140599,0.7547649767819106,0.010016953124999999,2.0,45000.0,41000.0,86000.0,1592.5925925925926,2123.456790123457,26.83281572999748,40.0,2.0,1.0,189193.02579202416,88725.61814095205,277918.6439329762,301.0,601.0,41.0,0.0,51.0,0.0,7.0,3.0,189139.07712105327,94.56953856052664,True,,"one complete 86,000 SF pavement project meeting structural requirements",TRACI 2.1,"Climate change, acidification, eutrophication, smog",mixed TRACI units,False,1592.5925925925926,1217.6244034814815,3225.0,2123.456790123457,2866.666666666667,94.56953856052664,0.0,0.0,0.0,0.6725721784776904,19.783402429809907,19.783402429809907,236.01821611787162,19.339308438717886,255.3575245565895,0.0,2169.0452755905512,56712.420298788405,63801.47283613695,22320.13379014577,1828.9094751292494,24149.04326527502,0.0,146831.9816757909,3166.7453690944885,82798.5456884627,93148.36389952054,35256.92699409011,214370.5819511678,565370.3703703703,14333.333333333336,73266.42602622816,0.0,24961.436884884457,1592.5925925925926,4777.777777777777,4837.5,0.0,689139.4369851867,1722.8485924629667,124.04509865733361,2756.5577479407466,,,,,,,,,,,
SRC,8,6,#4,8,19.0,9.5,100.0,#57 stone,130.0,27.12834968194135,5.499039842323396,5.136027579968186,490.59723490824183,35.323000913393415,0.30000000000000004,2.75,0.39215686274509814,45.97058823529412,41.373529411764714,46.8,0.8537584638198449,0.7547649767819106,0.014355937499999997,2.0,45000.0,41000.0,86000.0,1592.5925925925926,2123.456790123457,26.83281572999748,40.0,2.0,1.0,142012.85951396188,67085.22347242717,209098.08298638905,226.0,451.0,31.0,0.0,51.0,0.0,7.0,3.0,142302.86203240367,71.15143101620184,True,,"one complete 86,000 SF pavement project meeting structural requirements",TRACI 2.1,"Climate change, acidification, eutrophication, smog",mixed TRACI units,False,1592.5925925925926,1217.6244034814815,3225.0,2123.456790123457,2866.666666666667,71.15143101620184,0.0,0.0,0.0,0.6725721784776904,19.783402429809907,19.783402429809907,236.01821611787162,19.339308438717886,255.3575245565895,0.0,2169.0452755905512,56712.420298788405,63801.47283613695,16793.03382267776,1376.0194702784859,18169.053292956247,0.0,140851.99170347216,3166.7453690944885,82798.5456884627,93148.36389952054,26526.30907422392,205639.96403130167,565370.3703703703,14333.333333333336,55123.57505976815,0.0,23944.83858959027,1592.5925925925926,4777.777777777777,4837.5,0.0,669979.9877234325,1674.9499693085813,120.59639779021785,2679.91995089373,,,,,,,,,,,
SRC,8,6,#5,6,19.0,9.5,100.0,#57 stone,130.0,27.12834968194135,5.499039842323396,5.136027579968186,490.59723490824183,35.323000913393415,0.62,2.6875,0.8104575163398693,84.90049019607844,76.41044117647058,46.8,0.4622797666069567,0.7547649767819106,0.005207169858870968,2.0,45000.0,41000.0,86000.0,1592.5925925925926,2123.456790123457,33.54101966249685,40.0,2.0,1.0,191378.78224003024,89894.52267619007,281273.3049162203,301.0,601.0,41.0,0.0,51.0,0.0,7.0,3.0,296704.27094981854,148.35213547490926,True,,"one complete 86,000 SF pavement project meeting structural requirements",TRACI 2.1,"Climate change, acidification, eutrophication, smog",mixed TRACI units,False,1592.5925925925926,1217.6244034814815,3225.0,2123.456790123457,2866.666666666667,148.35213547490926,0.0,0.0,0.0,0.6725721784776904,19.783402429809907,19.783402429809907,236.01821611787162,19.339308438717886,255.3575245565895,0.0,2169.0452755905512,56712.420298788405,63801.47283613695,35013.8063720649,2869.027705491732,37882.83407755663,0.0,160565.7724880725,3166.7453690944885,82798.5456884627,93148.36389952054,55307.87703387851,234421.53199095622,565370.3703703703,14333.333333333336,114933.7400292893,0.0,27296.18132297233,1592.5925925925926,4777.777777777777,4837.5,0.0,733141.4954263356,1832.853738565839,131.9654691767404,2932.5659817053424,,,,,,,,,,,
SRC,8,6,#5,8,19.0,9.5,100.0,#57 stone,130.0,27.12834968194135,5.499039842323396,5.136027579968186,490.59723490824183,35.323000913393415,0.46499999999999997,2.6875,0.6078431372549019,66.50183823529412,59.8516544117647,46.8,0.5901758482794783,0.7547649767819106,0.007942893145161292,2.0,45000.0,41000.0,86000.0,1592.5925925925926,2123.456790123457,33.54101966249685,40.0,2.0,1.0,143653.57439245237,67969.02934053396,211622.60373298632,226.0,451.0,31.0,0.0,51.0,0.0,7.0,3.0,223232.4549100043,111.61622745500216,True,,"one complete 86,000 SF pavement project meeting structural requirements",TRACI 2.1,"Climate change, acidification, eutrophication, smog",mixed TRACI units,False,1592.5925925925926,1217.6244034814815,3225.0,2123.456790123457,2866.666666666667,111.61622745500216,0.0,0.0,0.0,0.6725721784776904,19.783402429809907,19.783402429809907,236.01821611787162,19.339308438717886,255.3575245565895,0.0,2169.0452755905512,56712.420298788405,63801.47283613695,26343.462893736214,2158.5806495183783,28502.043543254593,0.0,151184.9819537705,3166.7453690944885,82798.5456884627,93148.36389952054,41612.1855159325,220725.84047301023,565370.3703703703,14333.333333333336,86473.10959357856,0.0,25701.44693214099,1592.5925925925926,4777.777777777777,4837.5,0.0,703086.1305997935,1757.7153264994838,126.55550350796284,2812.344522399174,,,,,,,,,,,
SRC,8,6,#5,10,19.0,9.5,100.0,#57 stone,130.0,27.12834968194135,5.499039842323396,5.136027579968186,490.59723490824183,35.323000913393415,0.372,2.6875,0.48627450980392156,54.558176470588236,49.102358823529414,46.8,0.7193748275992587,0.7547649767819106,0.010678616431451614,2.0,45000.0,41000.0,86000.0,1592.5925925925926,2123.456790123457,33.54101966249685,40.0,2.0,1.0,115018.44968390564,54813.733339140286,169832.18302304592,181.0,361.0,25.0,0.0,51.0,0.0,7.0,3.0,179149.36528611582,89.57468264305791,True,,"one complete 86,000 SF pavement project meeting structural requirements",TRACI 2.1,"Climate change, acidification, eutrophication, smog",mixed TRACI units,False,1592.5925925925926,1217.6244034814815,3225.0,2123.456790123457,2866.666666666667,89.57468264305791,0.0,0.0,0.0,0.6725721784776904,19.783402429809907,19.783402429809907,236.01821611787162,19.339308438717886,255.3575245565895,0.0,2169.0452755905512,56712.420298788405,63801.47283613695,21141.256806739006,1732.3124159343665,22873.569222673374,0.0,145556.50763318926,3166.7453690944885,82798.5456884627,93148.36389952054,33394.77060516489,212508.4255622426,565370.3703703703,14333.333333333336,69396.7313321521,0.0,24744.606297642178,1592.5925925925926,4777.777777777777,4837.5,0.0,685052.9117038684,1712.6322792596711,123.30952410669633,2740.2116468154736,,,,,,,,,,,
SRC,8,6,#5,12,19.0,9.5,100.0,#57 stone,130.0,27.12834968194135,5.499039842323396,5.136027579968186,490.59723490824183,35.323000913393415,0.31,2.6875,0.40522875816993464,46.2188725490196,41.596985294117644,46.8,0.84917213744306,0.7547649767819106,0.013414339717741934,2.0,45000.0,41000.0,86000.0,1592.5925925925926,2123.456790123457,33.54101966249685,40.0,2.0,1.0,95928.36654487449,46043.53600487784,141971.90254975233,151.0,301.0,21.0,0.0,51.0,0.0,7.0,3.0,149760.63887019013,74.88031943509506,True,,"one complete 86,000 SF pavement project meeting structural requirements",TRACI 2.1,"Climate change, acidification, eutrophication, smog",mixed TRACI units,False,1592.5925925925926,1217.6244034814815,3225.0,2123.456790123457,2866.666666666667,74.88031943509506,0.0,0.0,0.0,0.6725721784776904,19.783402429809907,19.783402429809907,236.01821611787162,19.339308438717886,255.3575245565895,0.0,2169.0452755905512,56712.420298788405,63801.47283613695,17673.119415407527,1448.1335935450247,19121.253008952554,0.0,141804.19141946844,3166.7453690944885,82798.5456884627,93148.36389952054,27916.49399798648,207030.14895506419,565370.3703703703,14333.333333333336,58012.479157867805,0.0,24106.712541309636,1592.5925925925926,4777.777777777777,4837.5,0.0,673030.7657732515,1682.5769144331289,121.14553783918528,2692.1230630930063,,,,,,,,,,,
SRC,8,6,#6,6,19.0,9.5,100.0,#57 stone,130.0,27.12834968194135,5.499039842323396,5.136027579968186,490.59723490824183,35.323000913393415,0.88,2.625,1.1503267973856208,108.23137254901962,97.40823529411766,46.8,0.36262848625414446,0.7547649767819106,0.0026478515625000007,2.0,45000.0,41000.0,86000.0,1592.5925925925926,2123.456790123457,40.249223594996224,40.0,2.0,1.0,193564.53868803626,91063.42721142809,284627.9658994643,301.0,601.0,41.0,0.0,51.0,0.0,7.0,3.0,426151.31561058684,213.07565780529342,True,Section may not be tension-controlled; phi = 0.90 should be reviewed.,"one complete 86,000 SF pavement project meeting structural requirements",TRACI 2.1,"Climate change, acidification, eutrophication, smog",mixed TRACI units,False,1592.5925925925926,1217.6244034814815,3225.0,2123.456790123457,2866.666666666667,213.07565780529342,0.0,0.0,0.0,0.6725721784776904,19.783402429809907,19.783402429809907,236.01821611787162,19.339308438717886,255.3575245565895,0.0,2169.0452755905512,56712.420298788405,63801.47283613695,50289.7366533474,4120.7358670792755,54410.47252042667,0.0,177093.41093094257,3166.7453690944885,82798.5456884627,93148.36389952054,79437.76638659237,258551.42134367008,565370.3703703703,14333.333333333336,165077.3828254418,0.0,30105.87985826024,1592.5925925925926,4777.777777777777,4837.5,0.0,786094.8367577761,1965.2370918944403,141.4970706163997,3144.3793470311043,,,,,,,,,,,
SRC,8,6,#6,8,19.0,9.5,100.0,#57 stone,130.0,27.12834968194135,5.499039842323396,5.136027579968186,490.59723490824183,35.323000913393415,0.66,2.625,0.8627450980392157,86.86764705882352,78.18088235294117,46.8,0.45181123377363064,0.7547649767819106,0.00453046875,2.0,45000.0,41000.0,86000.0,1592.5925925925926,2123.456790123457,40.249223594996224,40.0,2.0,1.0,145294.28927094283,68852.83520864075,214147.12447958358,226.0,451.0,31.0,0.0,51.0,0.0,7.0,3.0,320625.833595821,160.3129167979105,True,Section may not be tension-controlled; phi = 0.90 should be reviewed.,"one complete 86,000 SF pavement project meeting structural requirements",TRACI 2.1,"Climate change, acidification, eutrophication, smog",mixed TRACI units,False,1592.5925925925926,1217.6244034814815,3225.0,2123.456790123457,2866.666666666667,160.3129167979105,0.0,0.0,0.0,0.6725721784776904,19.783402429809907,19.783402429809907,236.01821611787162,19.339308438717886,255.3575245565895,0.0,2169.0452755905512,56712.420298788405,63801.47283613695,37836.76864329561,3100.340944665309,40937.10958796092,0.0,163620.04799847683,3166.7453690944885,82798.5456884627,93148.36389952054,59767.03375935448,238880.68871643223,565370.3703703703,14333.333333333336,124200.187908346,0.0,27815.408159741062,1592.5925925925926,4777.777777777777,4837.5,0.0,742927.1701421611,1857.3179253554026,133.726890625589,2971.7086805686445,,,,,,,,,,,
SRC,8,6,#6,10,19.0,9.5,100.0,#57 stone,130.0,27.12834968194135,5.499039842323396,5.136027579968186,490.59723490824183,35.323000913393415,0.528,2.625,0.6901960784313725,72.22729411764705,65.00456470588234,46.8,0.543392622859868,0.7547649767819106,0.0064130859375,2.0,45000.0,41000.0,86000.0,1592.5925925925926,2123.456790123457,40.249223594996224,40.0,2.0,1.0,116332.13962068676,55526.48000696835,171858.6196276551,181.0,361.0,25.0,0.0,51.0,0.0,7.0,3.0,257310.54438696138,128.6552721934807,True,,"one complete 86,000 SF pavement project meeting structural requirements",TRACI 2.1,"Climate change, acidification, eutrophication, smog",mixed TRACI units,False,1592.5925925925926,1217.6244034814815,3225.0,2123.456790123457,2866.666666666667,128.6552721934807,0.0,0.0,0.0,0.6725721784776904,19.783402429809907,19.783402429809907,236.01821611787162,19.339308438717886,255.3575245565895,0.0,2169.0452755905512,56712.420298788405,63801.47283613695,30364.987837264525,2488.1039912169276,32853.091828481454,0.0,155536.03023899737,3166.7453690944885,82798.5456884627,93148.36389952054,47964.59418301173,227078.24914008947,565370.3703703703,14333.333333333336,99673.87095808846,0.0,26441.125140629552,1592.5925925925926,4777.777777777777,4837.5,0.0,717026.5701727921,1792.5664254319802,129.0647826311026,2868.106280691168,,,,,,,,,,,
